Id,SalePrice
2735,135022.0166737097
2736,137062.51197570283
2737,120305.8509167436
2738,139593.27863406925
2739,155814.59137611464
2740,137868.1488686036
2741,146338.67476967492
2742,158826.93225360097
2743,158244.76661267
2744,166972.32665477105
2745,142721.31901590253
2746,139881.4056404004
2747,149736.40192850283
2748,127717.9208125058
2749,129523.7581504495
2750,125053.13019352802
2751,138745.1777025634
2752,200632.58125167072
2753,144338.8824731561
2754,196056.05459495267
2755,143259.7827963462
2756,97741.35810208229
2757,74513.88490104208
2758,91909.50294957722
2759,167180.61938917323
2760,119584.72049298344
2761,139019.52746344512
2762,141448.0249373034
2763,187698.99244614367
2764,151345.30149879854
2765,297726.01068976463
2766,129736.58157021776
2767,90074.82878438494
2768,127344.64649828791
2769,132757.92370617378
2770,140475.96545323744
2771,104247.71430611129
2772,109086.55211792118
2773,172670.7944638933
2774,142931.3829026279
2775,111098.6509690039
2776,146886.32402972592
2777,153922.29154397966
2778,104968.66380073919
2779,123425.69331876317
2780,96077.83241102101
2781,97792.81795085674
2782,100707.72750317356
2783,94817.71589637107
2784,123285.28009655827
2785,138135.5019399847
2786,69445.53220523574
2787,130652.74256681342
2788,76248.41643317966
2789,168534.8132677511
2790,97629.20134159336
2791,109924.29582866808
2792,61229.38784410214
2793,145565.09432319837
2794,96772.41979871111
2795,117871.35682665632
2796,101215.70488111563
2797,190298.5087516504
2798,105498.37929369409
2799,106973.89147396148
2800,70352.3134604267
2801,109750.46757684967
2802,124823.18215009336
2803,162309.54058553683
2804,124985.53425654449
2805,99681.32892267205
2806,84519.71038469549
2807,169025.7646811656
2808,147550.97258847475
2809,127785.41335224237
2810,124024.38706281829
2811,159530.30748714315
2812,171867.4187747534
2813,159676.02200811633
2814,162628.46664296807
2815,99173.11294414807
2816,225462.27928652448
2817,156508.34840679035
2818,133855.94726132232
2819,180037.08605533733
2820,137182.219588249
2821,105450.08885447704
2822,199421.31488255065
2823,295146.3062067649
2824,164283.99081219386
2825,143824.00236330924
2826,132867.26519442516
2827,137926.11982538877
2828,209050.28153903064
2829,226561.58983908687
2830,230876.3669678876
2831,175676.70097000498
2832,235087.3656792428
2833,308673.22831257456
2834,223089.96668113716
2835,228261.50196448067
2836,189618.2342338698
2837,159665.25498170964
2838,149684.1778366188
2839,174369.15301993588
2840,205314.79700428905
2841,204068.0143040836
2842,237396.6080861847
2843,146551.2840929768
2844,177472.68739492612
2845,128159.77972052398
2846,207952.51784870066
2847,213572.3523309258
2848,214618.95846377418
2849,196386.54025524983
2850,273163.54284835403
2851,209942.01025705584
2852,239938.9398823079
2853,235955.2452460037
2854,137770.38397720264
2855,204282.23143615492
2856,197180.32905593576
2857,188654.46261200611
2858,206711.75504822863
2859,105260.59389274452
2860,124005.0222135559
2861,122800.56190112092
2862,184792.95497970463
2863,131120.81823835272
2864,242976.36409481015
2865,143624.0775713423
2866,140532.78632022935
2867,99952.23592675033
2868,95052.81694133767
2869,92838.36625921576
2870,121555.27455800876
2871,79129.5871539392
2872,53781.77269903572
2873,100596.13522672367
2874,140870.6331749409
2875,112042.41082549203
2876,162498.89730929324
2877,149614.91610700297
2878,157351.00977380713
2879,135614.4326413148
2880,106895.31702902277
2881,144146.26773010785
2882,179342.78211244926
2883,202423.6874378966
2884,200622.74603732492
2885,186285.41792171626
2886,228025.57418550062
2887,98677.77610090471
2888,148910.61016516032
2889,61060.91465003763
2890,82909.93559012505
2891,135999.25796766992
2892,49798.66423661434
2893,84129.44979978682
2894,59630.394007717776
2895,335695.02450381476
2896,281136.05081303103
2897,215788.14829364998
2898,149743.22293513193
2899,212833.40011349565
2900,161918.10343823634
2901,202170.66151252456
2902,179945.50297956867
2903,323481.83983245154
2904,340667.54829829524
2905,75814.70237481494
2906,204528.6832736882
2907,113976.12414448023
2908,133323.92180249342
2909,156033.6252068038
2910,76514.42025543618
2911,82168.25543559265
2912,149368.39950166582
2913,79135.99246899105
2914,78628.63130982673
2915,86260.83773508013
2916,82577.6936385714
2917,170861.6717431063
2918,117708.1471969529
2919,224343.58721852337
